파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
411,j1_168(7).jpg,https://www.bigdatahub.go.kr/images/disease/,168,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
412,j1_168(8).jpg,https://www.bigdatahub.go.kr/images/disease/,168,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
413,j1_168(9).jpg,https://www.bigdatahub.go.kr/images/disease/,168,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
414,j1_175(1).jpg,https://www.bigdatahub.go.kr/images/disease/,175,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
415,j1_175(2).jpg,https://www.bigdatahub.go.kr/images/disease/,175,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
416,j1_175(3).jpg,https://www.bigdatahub.go.kr/images/disease/,175,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
417,j1_175(4).jpg,https://www.bigdatahub.go.kr/images/disease/,175,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
418,j1_175(5).jpg,https://www.bigdatahub.go.kr/images/disease/,175,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
419,j1_175(6).jpg,https://www.bigdatahub.go.kr/images/disease/,175,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
420,j1_175(7).jpg,https://www.bigdatahub.go.kr/images/disease/,175,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
421,j1_175(8).jpg,https://www.bigdatahub.go.kr/images/disease/,175,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
422,j1_175(9).jpg,https://www.bigdatahub.go.kr/images/disease/,175,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
423,j1_180(1).jpg,https://www.bigdatahub.go.kr/images/disease/,180,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
424,j1_180(2).jpg,https://www.bigdatahub.go.kr/images/disease/,180,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
425,j1_180(3).jpg,https://www.bigdatahub.go.kr/images/disease/,180,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
426,j1_180(4).jpg,https://www.bigdatahub.go.kr/images/disease/,180,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
427,j1_180(5).jpg,https://www.bigdatahub.go.kr/images/disease/,180,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
428,j1_180(6).jpg,https://www.bigdatahub.go.kr/images/disease/,180,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
429,j1_180(7).jpg,https://www.bigdatahub.go.kr/images/disease/,180,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
430,j1_180(8).jpg,https://www.bigdatahub.go.kr/images/disease/,180,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
431,j1_180(9).jpg,https://www.bigdatahub.go.kr/images/disease/,180,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
432,j1_183(1).jpg,https://www.bigdatahub.go.kr/images/disease/,183,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
433,j1_183(2).jpg,https://www.bigdatahub.go.kr/images/disease/,183,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
434,j1_183(3).jpg,https://www.bigdatahub.go.kr/images/disease/,183,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
435,j1_183(4).jpg,https://www.bigdatahub.go.kr/images/disease/,183,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
436,j1_183(5).jpg,https://www.bigdatahub.go.kr/images/disease/,183,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
437,j1_183(6).jpg,https://www.bigdatahub.go.kr/images/disease/,183,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
438,j1_183(7).jpg,https://www.bigdatahub.go.kr/images/disease/,183,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
439,j1_183(8).jpg,https://www.bigdatahub.go.kr/images/disease/,183,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
440,j1_183(9).jpg,https://www.bigdatahub.go.kr/images/disease/,183,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
441,j1_184(1).jpg,https://www.bigdatahub.go.kr/images/disease/,184,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
442,j1_184(2).jpg,https://www.bigdatahub.go.kr/images/disease/,184,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
443,j1_184(3).jpg,https://www.bigdatahub.go.kr/images/disease/,184,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
444,j1_184(4).jpg,https://www.bigdatahub.go.kr/images/disease/,184,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
445,j1_184(5).jpg,https://www.bigdatahub.go.kr/images/disease/,184,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
446,j1_184(6).jpg,https://www.bigdatahub.go.kr/images/disease/,184,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
447,j1_184(7).jpg,https://www.bigdatahub.go.kr/images/disease/,184,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
448,j1_184(8).jpg,https://www.bigdatahub.go.kr/images/disease/,184,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
449,j1_184(9).jpg,https://www.bigdatahub.go.kr/images/disease/,184,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병
450,k1_23(1).jpg,https://www.bigdatahub.go.kr/images/disease/,23,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
451,k1_23(2).jpg,https://www.bigdatahub.go.kr/images/disease/,23,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
452,k1_23(3).jpg,https://www.bigdatahub.go.kr/images/disease/,23,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
453,k1_23(4).jpg,https://www.bigdatahub.go.kr/images/disease/,23,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
454,k1_23(5).jpg,https://www.bigdatahub.go.kr/images/disease/,23,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
455,k1_23(6).jpg,https://www.bigdatahub.go.kr/images/disease/,23,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
456,k1_23(7).jpg,https://www.bigdatahub.go.kr/images/disease/,23,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
457,k1_23(8).jpg,https://www.bigdatahub.go.kr/images/disease/,23,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
458,k1_23(9).jpg,https://www.bigdatahub.go.kr/images/disease/,23,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
459,k1_27(1).jpg,https://www.bigdatahub.go.kr/images/disease/,27,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
460,k1_27(2).jpg,https://www.bigdatahub.go.kr/images/disease/,27,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
461,k1_27(3).jpg,https://www.bigdatahub.go.kr/images/disease/,27,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
462,k1_27(4).jpg,https://www.bigdatahub.go.kr/images/disease/,27,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
463,k1_27(6).jpg,https://www.bigdatahub.go.kr/images/disease/,27,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
464,k1_27(7).jpg,https://www.bigdatahub.go.kr/images/disease/,27,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
465,k1_27(8).jpg,https://www.bigdatahub.go.kr/images/disease/,27,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
466,k1_27(9).jpg,https://www.bigdatahub.go.kr/images/disease/,27,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,세균성모무늬병+덩굴마름병
467,k1_32(1).jpg,https://www.bigdatahub.go.kr/images/disease/,32,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
468,k1_32(3).jpg,https://www.bigdatahub.go.kr/images/disease/,32,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
469,k1_32(4).jpg,https://www.bigdatahub.go.kr/images/disease/,32,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
470,k1_32(5).jpg,https://www.bigdatahub.go.kr/images/disease/,32,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
471,k1_32(6).jpg,https://www.bigdatahub.go.kr/images/disease/,32,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
472,k1_32(7).jpg,https://www.bigdatahub.go.kr/images/disease/,32,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
473,k1_32(8).jpg,https://www.bigdatahub.go.kr/images/disease/,32,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
474,k1_32(9).jpg,https://www.bigdatahub.go.kr/images/disease/,32,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
475,k1_34(1).jpg,https://www.bigdatahub.go.kr/images/disease/,34,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
476,k1_34(2).jpg,https://www.bigdatahub.go.kr/images/disease/,34,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
477,k1_34(3).jpg,https://www.bigdatahub.go.kr/images/disease/,34,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
478,k1_34(4).jpg,https://www.bigdatahub.go.kr/images/disease/,34,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
479,k1_34(5).jpg,https://www.bigdatahub.go.kr/images/disease/,34,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
480,k1_34(6).jpg,https://www.bigdatahub.go.kr/images/disease/,34,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
481,k1_34(7).jpg,https://www.bigdatahub.go.kr/images/disease/,34,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
482,k1_34(8).jpg,https://www.bigdatahub.go.kr/images/disease/,34,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
483,k1_34(9).jpg,https://www.bigdatahub.go.kr/images/disease/,34,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,39.6 %,9100 lux,덩굴마름병+세균성모무늬병+탄저병
