파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
1150,j1_105(9).jpg,https://www.bigdatahub.go.kr/images/disease/,105,9,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1151,j1_106(1).jpg,https://www.bigdatahub.go.kr/images/disease/,106,1,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1152,j1_106(2).jpg,https://www.bigdatahub.go.kr/images/disease/,106,2,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1153,j1_106(3).jpg,https://www.bigdatahub.go.kr/images/disease/,106,3,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1154,j1_106(4).jpg,https://www.bigdatahub.go.kr/images/disease/,106,4,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1155,j1_106(5).jpg,https://www.bigdatahub.go.kr/images/disease/,106,5,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1156,j1_106(6).jpg,https://www.bigdatahub.go.kr/images/disease/,106,6,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1157,j1_106(7).jpg,https://www.bigdatahub.go.kr/images/disease/,106,7,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1158,j1_106(8).jpg,https://www.bigdatahub.go.kr/images/disease/,106,8,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1159,j1_106(9).jpg,https://www.bigdatahub.go.kr/images/disease/,106,9,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1160,j1_107(1).jpg,https://www.bigdatahub.go.kr/images/disease/,107,1,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1161,j1_107(2).jpg,https://www.bigdatahub.go.kr/images/disease/,107,2,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1162,j1_107(3).jpg,https://www.bigdatahub.go.kr/images/disease/,107,3,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1163,j1_107(4).jpg,https://www.bigdatahub.go.kr/images/disease/,107,4,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1164,j1_107(5).jpg,https://www.bigdatahub.go.kr/images/disease/,107,5,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1165,j1_107(6).jpg,https://www.bigdatahub.go.kr/images/disease/,107,6,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1166,j1_107(7).jpg,https://www.bigdatahub.go.kr/images/disease/,107,7,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1167,j1_107(8).jpg,https://www.bigdatahub.go.kr/images/disease/,107,8,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1168,j1_107(9).jpg,https://www.bigdatahub.go.kr/images/disease/,107,9,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1169,j1_108(1).jpg,https://www.bigdatahub.go.kr/images/disease/,108,1,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1170,j1_108(2).jpg,https://www.bigdatahub.go.kr/images/disease/,108,2,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1171,j1_108(3).jpg,https://www.bigdatahub.go.kr/images/disease/,108,3,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1172,j1_108(4).jpg,https://www.bigdatahub.go.kr/images/disease/,108,4,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1173,j1_108(5).jpg,https://www.bigdatahub.go.kr/images/disease/,108,5,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1174,j1_108(6).jpg,https://www.bigdatahub.go.kr/images/disease/,108,6,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1175,j1_108(7).jpg,https://www.bigdatahub.go.kr/images/disease/,108,7,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1176,j1_108(8).jpg,https://www.bigdatahub.go.kr/images/disease/,108,8,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1177,j1_108(9).jpg,https://www.bigdatahub.go.kr/images/disease/,108,9,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1178,j1_109(1).jpg,https://www.bigdatahub.go.kr/images/disease/,109,1,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1179,j1_109(2).jpg,https://www.bigdatahub.go.kr/images/disease/,109,2,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1180,j1_109(3).jpg,https://www.bigdatahub.go.kr/images/disease/,109,3,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1181,j1_109(4).jpg,https://www.bigdatahub.go.kr/images/disease/,109,4,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1182,j1_109(5).jpg,https://www.bigdatahub.go.kr/images/disease/,109,5,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1183,j1_109(6).jpg,https://www.bigdatahub.go.kr/images/disease/,109,6,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1184,j1_109(7).jpg,https://www.bigdatahub.go.kr/images/disease/,109,7,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1185,j1_109(8).jpg,https://www.bigdatahub.go.kr/images/disease/,109,8,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1186,j1_109(9).jpg,https://www.bigdatahub.go.kr/images/disease/,109,9,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1187,j1_110(1).jpg,https://www.bigdatahub.go.kr/images/disease/,110,1,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1188,j1_110(2).jpg,https://www.bigdatahub.go.kr/images/disease/,110,2,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1189,j1_110(3).jpg,https://www.bigdatahub.go.kr/images/disease/,110,3,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1190,j1_110(4).jpg,https://www.bigdatahub.go.kr/images/disease/,110,4,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1191,j1_110(5).jpg,https://www.bigdatahub.go.kr/images/disease/,110,5,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1192,j1_110(6).jpg,https://www.bigdatahub.go.kr/images/disease/,110,6,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1193,j1_110(7).jpg,https://www.bigdatahub.go.kr/images/disease/,110,7,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1194,j1_110(8).jpg,https://www.bigdatahub.go.kr/images/disease/,110,8,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1195,j1_110(9).jpg,https://www.bigdatahub.go.kr/images/disease/,110,9,2020-10-07-14:05,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,정상
1196,j1_111(1).jpg,https://www.bigdatahub.go.kr/images/disease/,111,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1197,j1_111(2).jpg,https://www.bigdatahub.go.kr/images/disease/,111,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1198,j1_111(3).jpg,https://www.bigdatahub.go.kr/images/disease/,111,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1199,j1_111(4).jpg,https://www.bigdatahub.go.kr/images/disease/,111,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1200,j1_111(5).jpg,https://www.bigdatahub.go.kr/images/disease/,111,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1201,j1_111(6).jpg,https://www.bigdatahub.go.kr/images/disease/,111,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1202,j1_111(7).jpg,https://www.bigdatahub.go.kr/images/disease/,111,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1203,j1_111(8).jpg,https://www.bigdatahub.go.kr/images/disease/,111,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1204,j1_111(9).jpg,https://www.bigdatahub.go.kr/images/disease/,111,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1205,j1_112(1).jpg,https://www.bigdatahub.go.kr/images/disease/,112,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1206,j1_112(2).jpg,https://www.bigdatahub.go.kr/images/disease/,112,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1207,j1_112(3).jpg,https://www.bigdatahub.go.kr/images/disease/,112,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1208,j1_112(4).jpg,https://www.bigdatahub.go.kr/images/disease/,112,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1209,j1_112(5).jpg,https://www.bigdatahub.go.kr/images/disease/,112,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1210,j1_112(6).jpg,https://www.bigdatahub.go.kr/images/disease/,112,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1211,j1_112(7).jpg,https://www.bigdatahub.go.kr/images/disease/,112,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1212,j1_112(8).jpg,https://www.bigdatahub.go.kr/images/disease/,112,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1213,j1_112(9).jpg,https://www.bigdatahub.go.kr/images/disease/,112,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1214,j1_113(1).jpg,https://www.bigdatahub.go.kr/images/disease/,113,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1215,j1_113(2).jpg,https://www.bigdatahub.go.kr/images/disease/,113,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1216,j1_113(3).jpg,https://www.bigdatahub.go.kr/images/disease/,113,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1217,j1_113(4).jpg,https://www.bigdatahub.go.kr/images/disease/,113,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1218,j1_113(5).jpg,https://www.bigdatahub.go.kr/images/disease/,113,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1219,j1_113(6).jpg,https://www.bigdatahub.go.kr/images/disease/,113,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1220,j1_113(7).jpg,https://www.bigdatahub.go.kr/images/disease/,113,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1221,j1_113(8).jpg,https://www.bigdatahub.go.kr/images/disease/,113,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1222,j1_113(9).jpg,https://www.bigdatahub.go.kr/images/disease/,113,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1223,j1_114(1).jpg,https://www.bigdatahub.go.kr/images/disease/,114,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1224,j1_114(2).jpg,https://www.bigdatahub.go.kr/images/disease/,114,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1225,j1_114(3).jpg,https://www.bigdatahub.go.kr/images/disease/,114,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1226,j1_114(4).jpg,https://www.bigdatahub.go.kr/images/disease/,114,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1227,j1_114(5).jpg,https://www.bigdatahub.go.kr/images/disease/,114,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1228,j1_114(6).jpg,https://www.bigdatahub.go.kr/images/disease/,114,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1229,j1_114(7).jpg,https://www.bigdatahub.go.kr/images/disease/,114,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1230,j1_114(8).jpg,https://www.bigdatahub.go.kr/images/disease/,114,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1231,j1_114(9).jpg,https://www.bigdatahub.go.kr/images/disease/,114,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1232,j1_115(1).jpg,https://www.bigdatahub.go.kr/images/disease/,115,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1233,j1_115(2).jpg,https://www.bigdatahub.go.kr/images/disease/,115,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1234,j1_115(3).jpg,https://www.bigdatahub.go.kr/images/disease/,115,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1235,j1_115(4).jpg,https://www.bigdatahub.go.kr/images/disease/,115,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1236,j1_115(5).jpg,https://www.bigdatahub.go.kr/images/disease/,115,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1237,j1_115(6).jpg,https://www.bigdatahub.go.kr/images/disease/,115,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1238,j1_115(7).jpg,https://www.bigdatahub.go.kr/images/disease/,115,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1239,j1_115(8).jpg,https://www.bigdatahub.go.kr/images/disease/,115,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1240,j1_115(9).jpg,https://www.bigdatahub.go.kr/images/disease/,115,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1241,j1_116(1).jpg,https://www.bigdatahub.go.kr/images/disease/,116,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1242,j1_116(2).jpg,https://www.bigdatahub.go.kr/images/disease/,116,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1243,j1_116(3).jpg,https://www.bigdatahub.go.kr/images/disease/,116,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1244,j1_116(4).jpg,https://www.bigdatahub.go.kr/images/disease/,116,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1245,j1_116(5).jpg,https://www.bigdatahub.go.kr/images/disease/,116,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1246,j1_116(6).jpg,https://www.bigdatahub.go.kr/images/disease/,116,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1247,j1_116(7).jpg,https://www.bigdatahub.go.kr/images/disease/,116,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1248,j1_116(8).jpg,https://www.bigdatahub.go.kr/images/disease/,116,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1249,j1_116(9).jpg,https://www.bigdatahub.go.kr/images/disease/,116,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1250,j1_117(1).jpg,https://www.bigdatahub.go.kr/images/disease/,117,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1251,j1_117(2).jpg,https://www.bigdatahub.go.kr/images/disease/,117,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1252,j1_117(3).jpg,https://www.bigdatahub.go.kr/images/disease/,117,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1253,j1_117(4).jpg,https://www.bigdatahub.go.kr/images/disease/,117,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1254,j1_117(5).jpg,https://www.bigdatahub.go.kr/images/disease/,117,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1255,j1_117(6).jpg,https://www.bigdatahub.go.kr/images/disease/,117,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1256,j1_117(7).jpg,https://www.bigdatahub.go.kr/images/disease/,117,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1257,j1_117(8).jpg,https://www.bigdatahub.go.kr/images/disease/,117,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1258,j1_117(9).jpg,https://www.bigdatahub.go.kr/images/disease/,117,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1259,j1_119(1).jpg,https://www.bigdatahub.go.kr/images/disease/,119,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1260,j1_119(2).jpg,https://www.bigdatahub.go.kr/images/disease/,119,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1261,j1_119(3).jpg,https://www.bigdatahub.go.kr/images/disease/,119,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1262,j1_119(4).jpg,https://www.bigdatahub.go.kr/images/disease/,119,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1263,j1_119(5).jpg,https://www.bigdatahub.go.kr/images/disease/,119,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1264,j1_119(6).jpg,https://www.bigdatahub.go.kr/images/disease/,119,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1265,j1_119(7).jpg,https://www.bigdatahub.go.kr/images/disease/,119,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1266,j1_119(8).jpg,https://www.bigdatahub.go.kr/images/disease/,119,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1267,j1_119(9).jpg,https://www.bigdatahub.go.kr/images/disease/,119,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1268,j1_121(1).jpg,https://www.bigdatahub.go.kr/images/disease/,121,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1269,j1_121(2).jpg,https://www.bigdatahub.go.kr/images/disease/,121,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1270,j1_121(3).jpg,https://www.bigdatahub.go.kr/images/disease/,121,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1271,j1_121(4).jpg,https://www.bigdatahub.go.kr/images/disease/,121,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1272,j1_121(5).jpg,https://www.bigdatahub.go.kr/images/disease/,121,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1273,j1_121(6).jpg,https://www.bigdatahub.go.kr/images/disease/,121,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1274,j1_121(7).jpg,https://www.bigdatahub.go.kr/images/disease/,121,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1275,j1_121(8).jpg,https://www.bigdatahub.go.kr/images/disease/,121,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1276,j1_121(9).jpg,https://www.bigdatahub.go.kr/images/disease/,121,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1277,j1_122(1).jpg,https://www.bigdatahub.go.kr/images/disease/,122,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1278,j1_122(2).jpg,https://www.bigdatahub.go.kr/images/disease/,122,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1279,j1_122(3).jpg,https://www.bigdatahub.go.kr/images/disease/,122,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1280,j1_122(4).jpg,https://www.bigdatahub.go.kr/images/disease/,122,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1281,j1_122(5).jpg,https://www.bigdatahub.go.kr/images/disease/,122,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1282,j1_122(6).jpg,https://www.bigdatahub.go.kr/images/disease/,122,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1283,j1_122(7).jpg,https://www.bigdatahub.go.kr/images/disease/,122,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1284,j1_122(8).jpg,https://www.bigdatahub.go.kr/images/disease/,122,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1285,j1_122(9).jpg,https://www.bigdatahub.go.kr/images/disease/,122,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1286,j1_123(1).jpg,https://www.bigdatahub.go.kr/images/disease/,123,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1287,j1_123(2).jpg,https://www.bigdatahub.go.kr/images/disease/,123,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1288,j1_123(3).jpg,https://www.bigdatahub.go.kr/images/disease/,123,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1289,j1_123(4).jpg,https://www.bigdatahub.go.kr/images/disease/,123,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1290,j1_123(5).jpg,https://www.bigdatahub.go.kr/images/disease/,123,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1291,j1_123(6).jpg,https://www.bigdatahub.go.kr/images/disease/,123,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1292,j1_123(7).jpg,https://www.bigdatahub.go.kr/images/disease/,123,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1293,j1_123(8).jpg,https://www.bigdatahub.go.kr/images/disease/,123,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1294,j1_123(9).jpg,https://www.bigdatahub.go.kr/images/disease/,123,9,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1295,j1_124(1).jpg,https://www.bigdatahub.go.kr/images/disease/,124,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1296,j1_124(2).jpg,https://www.bigdatahub.go.kr/images/disease/,124,2,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1297,j1_124(3).jpg,https://www.bigdatahub.go.kr/images/disease/,124,3,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1298,j1_124(4).jpg,https://www.bigdatahub.go.kr/images/disease/,124,4,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1299,j1_124(5).jpg,https://www.bigdatahub.go.kr/images/disease/,124,5,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1300,j1_124(6).jpg,https://www.bigdatahub.go.kr/images/disease/,124,6,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1301,j1_124(7).jpg,https://www.bigdatahub.go.kr/images/disease/,124,7,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
1302,j1_124(8).jpg,https://www.bigdatahub.go.kr/images/disease/,124,8,2020-10-07-14:32,1,27.0 ℃,26.5 %,31.2 ℃,34.1 %,16060 lux,정상
